player_id,batsman,bat_hand,matches_played,runs_scored,balls_faced,batting_strike_rate,dismissals,boundary_runs,boundary_balls,4s,6s,dots,dot_percent,boundary_percent,batting_average,Country
1292527,Tripurana Vijay,RHB,1,23,29,79.31,1,8,2,2,0,13,44.83,34.78,23.0,India
1198919,Atif Kamal,RHB,5,23,28,82.14,4,10,2,1,1,13,46.43,43.48,5.75,Luxembourg
321793,Attie Maposa,RHB,3,23,17,135.29,1,16,4,4,0,7,41.18,69.57,23.0,South Africa
1287092,Dominic Sabir,RHB,6,23,30,76.67,4,4,1,1,0,15,50.0,17.39,5.75,Bermuda
1287089,T'shaka Patterson,LHB,3,23,47,48.94,3,8,2,2,0,31,65.96,34.78,7.67,Belize
784375,Lahiru Kumara,LHB,11,23,34,67.65,5,14,3,2,1,22,64.71,60.87,4.6,Sri Lanka
32257,Timil Patel,RHB,6,23,29,79.31,1,4,1,1,0,9,31.03,17.39,23.0,United States of America
40611,Imran Ali,RHB,1,23,15,153.33,1,16,3,1,2,7,46.67,69.57,23.0,Kuwait
786925,Asitha Fernando,RHB,3,23,12,191.67,2,18,4,3,1,4,33.33,78.26,11.5,Sri Lanka
1203995,Shahnawaz Dahani,RHB,6,23,19,121.05,3,16,3,1,2,11,57.89,69.57,7.67,Pakistan
792229,Ali Raza,RHB,4,23,20,115.0,2,14,3,2,1,9,45.0,60.87,11.5,Estonia
990165,Mukidul Islam,RHB,7,23,33,69.7,3,18,4,3,1,24,72.73,78.26,7.67,Bangladesh
905931,Thilan Walallawita,LHB,6,23,20,115.0,4,14,3,2,1,11,55.0,60.87,5.75,England
1340427,Bikash Singh,RHB,3,23,38,60.53,3,4,1,1,0,21,55.26,17.39,7.67,India
429981,Mohammad Irfan,RHB,18,23,55,41.82,9,14,3,2,1,45,81.82,60.87,2.56,Pakistan
1292751,Will Prestwidge,LHB,3,23,19,121.05,1,16,3,1,2,12,63.16,69.57,23.0,Australia
952729,Michael Cohen,LHB,4,22,19,115.79,1,10,2,1,1,6,31.58,45.45,22.0,South Africa
279531,Oronde Bascome,RHB,2,22,23,95.65,2,12,3,3,0,10,43.48,54.55,11.0,Bermuda
381004,Shershan Naidoo,RHB,4,22,37,59.46,4,14,3,2,1,28,75.68,63.64,5.5,South Africa
1403175,Licha Jhon,RHB,1,22,33,66.67,1,8,2,2,0,19,57.58,36.36,22.0,India
1143148,Andre Jarju,RHB,6,22,52,42.31,5,8,2,2,0,38,73.08,36.36,4.4,Gambia
1321991,Akshay Puri,RHB,9,22,40,55.0,6,10,2,1,1,27,67.5,45.45,3.67,Singapore
1046653,Shahzeb Choudhry,-,4,22,32,68.75,3,8,2,2,0,19,59.38,36.36,7.33,Sweden
1263361,Matthew Humphreys,RHB,5,22,30,73.33,3,4,1,1,0,13,43.33,18.18,7.33,Ireland
933193,Mohammad Rakib,RHB,2,22,33,66.67,2,10,2,1,1,20,60.61,45.45,11.0,Bangladesh
1122557,Damien Ravu,RHB,7,22,25,88.0,3,16,4,4,0,16,64.0,72.73,7.33,Papua New Guinea
1167763,Ngawang Thinley,-,4,22,26,84.62,2,8,2,2,0,14,53.85,36.36,11.0,Bhutan
1123718,Spencer Johnson,LHB,9,22,21,104.76,3,16,4,4,0,11,52.38,72.73,7.33,Australia
354259,Azeem Rafiq,RHB,9,22,30,73.33,3,4,1,1,0,13,43.33,18.18,7.33,England
878465,Mehedi Hasan Rana,LHB,10,22,25,88.0,5,12,3,3,0,13,52.0,54.55,4.4,Bangladesh
1409303,Apriliandi Rahayu,RHB,3,22,23,95.65,2,14,3,2,1,12,52.17,63.64,11.0,Indonesia
339669,Karan Kaul,RHB,2,22,24,91.67,2,8,2,2,0,10,41.67,36.36,11.0,Kenya
1275725,Akshay Harikumar,RHB,1,22,13,169.23,1,12,3,3,0,4,30.77,54.55,22.0,Bulgaria
1205882,Alick Kansonkho,RHB,3,22,19,115.79,2,14,3,2,1,11,57.89,63.64,11.0,Malawi
922947,Sameen Gul,RHB,7,22,30,73.33,2,10,2,1,1,17,56.67,45.45,11.0,Pakistan
1286492,Mohammad Shamshad Khan,RHB,4,22,16,137.5,2,18,4,3,1,8,50.0,81.82,11.0,Sierra Leone
1175480,Tejas Patel,RHB,1,22,12,183.33,1,16,4,4,0,3,25.0,72.73,22.0,India
1211825,William O’Rourke,RHB,4,22,19,115.79,1,4,1,1,0,4,21.05,18.18,22.0,New Zealand
1216350,Wil Parker,RHB,5,22,18,122.22,4,12,3,3,0,7,38.89,54.55,5.5,Australia
1089762,David Ankrah,RHB,3,22,43,51.16,3,8,2,2,0,27,62.79,36.36,7.33,Ghana
1287104,Yusuf Bhoola,RHB,3,22,30,73.33,2,12,3,3,0,19,63.33,54.55,11.0,Panama
1418989,Ahmed Aqeel,-,2,22,20,110.0,2,14,3,2,1,10,50.0,63.64,11.0,
594342,Haroon,RHB,1,22,22,100.0,1,8,2,2,0,10,45.45,36.36,22.0,Pakistan
55705,Tinashe Panyangara,RHB,4,22,14,157.14,1,16,3,1,2,6,42.86,72.73,22.0,Zimbabwe
1263719,Satyajit Sengupta,RHB,4,21,21,100.0,3,8,2,2,0,8,38.1,38.1,7.0,Czech Republic
793007,Dilshan Madushanka,RHB,6,21,40,52.5,4,10,2,1,1,27,67.5,47.62,5.25,Sri Lanka
1159712,Prayas Ray Barman,RHB,2,21,27,77.78,2,8,2,2,0,12,44.44,38.1,10.5,India
293031,Elijah Otieno,RHB,12,21,31,67.74,5,10,2,1,1,19,61.29,47.62,4.2,Kenya
807545,Conor McKerr,RHB,7,21,23,91.3,4,8,2,2,0,8,34.78,38.1,5.25,South Africa
1260207,Tommy Boorman,RHB,1,21,13,161.54,1,16,3,1,2,6,46.15,76.19,21.0,
1143531,Shahid Mahmood,RHB,4,21,26,80.77,1,12,2,0,2,15,57.69,57.14,21.0,Bahrain
1284540,Ishtiaq Ahmad,RHB,8,21,16,131.25,3,12,2,0,2,7,43.75,57.14,7.0,Saudi Arabia
477069,Baba Indrajith,RHB,3,21,30,70.0,3,8,2,2,0,17,56.67,38.1,7.0,India
26487,Avinash Yadav,LHB,3,21,24,87.5,2,8,2,2,0,10,41.67,38.1,10.5,India
1143809,Henry Crocombe,RHB,8,21,21,100.0,1,6,1,0,1,6,28.57,28.57,21.0,England
688143,Alfred Mothoa,RHB,8,21,43,48.84,4,12,3,3,0,32,74.42,57.14,5.25,South Africa
1082755,Karweng NG,RHB,3,21,30,70.0,4,6,1,0,1,16,53.33,28.57,5.25,Philippines
1334739,Kulbhushan Jadhav,RHB,3,21,48,43.75,3,8,2,2,0,37,77.08,38.1,7.0,Cameroon
604711,Nikhilesh Surendran,RHB,1,21,19,110.53,1,16,4,4,0,11,57.89,76.19,21.0,India
244639,Harry Gurney,RHB,13,21,27,77.78,6,12,3,3,0,16,59.26,57.14,3.5,England
577335,Emmanuel Hasahya,RHB,5,21,28,75.0,5,12,3,3,0,17,60.71,57.14,4.2,Uganda
32091,Abhishek Nayar,LHB,1,21,17,123.53,1,10,2,1,1,5,29.41,47.62,21.0,India
851751,Navneet Singh,LHB,2,21,29,72.41,2,4,1,1,0,12,41.38,19.05,10.5,India
588471,Hokaito Zhimomi,RHB,5,21,45,46.67,5,4,1,1,0,28,62.22,19.05,4.2,India
1137279,Jonathan Cook,RHB,5,21,22,95.45,1,4,1,1,0,9,40.91,19.05,21.0,Australia
380355,Habibur Rahman,RHB,4,21,37,56.76,3,6,1,0,1,21,56.76,28.57,7.0,Bangladesh
859403,Zain Abbasi,RHB,4,21,18,116.67,4,14,3,2,1,10,55.56,66.67,5.25,Botswana
1202236,Jack Clayton,LHB,2,21,23,91.3,2,16,4,4,0,14,60.87,76.19,10.5,Australia
388781,Marty Kain,LHB,4,21,24,87.5,4,4,1,1,0,8,33.33,19.05,5.25,United States of America
590021,Andrew Banner,RHB,5,21,36,58.33,4,12,3,3,0,25,69.44,57.14,5.25,Belize
1126179,Dhruv Patel,RHB,3,21,35,60.0,1,10,2,1,1,23,65.71,47.62,21.0,India
1337357,Meeka-eel Prince,-,1,21,12,175.0,1,18,4,3,1,5,41.67,85.71,21.0,
862065,Felix Organ,RHB,3,21,23,91.3,3,8,2,2,0,10,43.48,38.1,7.0,England
1233058,Fayaz Mohammad,RHB,3,21,17,123.53,3,12,3,3,0,6,35.29,57.14,7.0,Bulgaria
17134,Tim Murtagh,LHB,4,21,19,110.53,2,6,1,0,1,5,26.32,28.57,10.5,Ireland
943241,Taimoor Sultan,RHB,1,21,20,105.0,1,18,4,3,1,13,65.0,85.71,21.0,Pakistan
1246458,Vikash Vishal,LHB,1,21,24,87.5,1,8,2,2,0,9,37.5,38.1,21.0,India
5681,Brad Hogg,LHB,8,21,28,75.0,2,4,1,1,0,12,42.86,19.05,10.5,Australia
1246426,Anish Charak,RHB,2,21,25,84.0,2,4,1,1,0,9,36.0,19.05,10.5,India
10820,Dean Cosker,RHB,6,21,28,75.0,2,4,1,1,0,10,35.71,19.05,10.5,England
52039,Marlon Graham,RHB,6,20,38,52.63,5,4,1,1,0,22,57.89,20.0,4.0,Bahamas
526468,Elliot Miles,RHB,7,20,26,76.92,3,8,2,2,0,15,57.69,40.0,6.67,Jersey
1349476,Manish Sharma,RHB,5,20,57,35.09,4,12,3,3,0,46,80.7,60.0,5.0,Cambodia
236779,Ishant Sharma,RHB,7,20,23,86.96,2,14,3,2,1,14,60.87,70.0,10.0,India
499952,Dwight Wheatley,RHB,4,20,28,71.43,2,10,2,1,1,18,64.29,50.0,10.0,Bahamas
1122396,Imran Butt,RHB,1,20,13,153.85,1,14,3,2,1,4,30.77,70.0,20.0,Bahrain
1204636,Fakhrul Mohon,-,3,20,16,125.0,3,12,2,0,2,8,50.0,60.0,6.67,Portugal
429895,Vukozi Bamuza,RHB,2,20,17,117.65,2,12,3,3,0,8,47.06,60.0,10.0,South Africa
1167766,Sonam Yeshey,RHB,6,20,30,66.67,6,8,2,2,0,20,66.67,40.0,3.33,Bhutan
932657,Masum Khan,RHB,2,20,11,181.82,1,14,3,2,1,3,27.27,70.0,20.0,Bangladesh
1048739,Sai Kishore,LHB,3,20,19,105.26,2,12,2,0,2,9,47.37,60.0,10.0,India
871315,Ainool Haqqiem,RHB,2,20,20,100.0,1,4,1,1,0,8,40.0,20.0,20.0,Malaysia
1005369,Jacob Mulder,RHB,4,20,24,83.33,3,4,1,1,0,10,41.67,20.0,6.67,Ireland
1252341,Vikash Kumar,RHB,4,20,16,125.0,3,14,3,2,1,8,50.0,70.0,6.67,India
422092,Vikum Sanjaya,RHB,5,20,18,111.11,3,12,3,3,0,8,44.44,60.0,6.67,Sri Lanka
1286497,Faustin Mpegna,RHB,7,20,39,51.28,4,14,3,2,1,30,76.92,70.0,5.0,Cameroon
1201536,Abid Mushtaq,LHB,3,20,30,66.67,3,6,1,0,1,15,50.0,30.0,6.67,India
767223,Ollie Sale,RHB,5,20,19,105.26,2,6,1,0,1,6,31.58,30.0,10.0,England
825375,Izak Cornelis Bergh,RHB,1,20,22,90.91,1,12,3,3,0,11,50.0,60.0,20.0,South Africa
559065,Matt Quinn,RHB,7,20,21,95.24,2,10,2,1,1,10,47.62,50.0,10.0,New Zealand
1230625,Reinhardt Heyns,RHB,1,20,16,125.0,1,18,4,3,1,10,62.5,90.0,20.0,Luxembourg
698145,Todd Walker,RHB,2,20,28,71.43,2,14,3,2,1,19,67.86,70.0,10.0,South Africa
641801,Will Davis,RHB,9,20,35,57.14,5,4,1,1,0,18,51.43,20.0,4.0,England
654261,Mohammad Asghar,RHB,11,20,27,74.07,6,12,3,3,0,17,62.96,60.0,3.33,Pakistan
955235,Nuwan Thushara,RHB,13,20,28,71.43,5,10,2,1,1,18,64.29,50.0,4.0,Sri Lanka
1131646,Kimani Melius,RHB,3,20,22,90.91,3,10,2,1,1,12,54.55,50.0,6.67,West Indies
1399355,Jay Ahir,RHB,2,20,50,40.0,2,4,1,1,0,33,66.0,20.0,10.0,Panama
523226,Nikola Davidovic,RHB,2,20,11,181.82,2,16,3,1,2,5,45.45,80.0,10.0,Croatia
56208,Dhiman Ghosh,RHB,5,20,33,60.61,5,4,1,1,0,18,54.55,20.0,4.0,Bangladesh
1223053,Steven McGiffin,RHB,2,20,23,86.96,1,4,1,1,0,9,39.13,20.0,20.0,Australia
340857,Ashish Yadav,LHB,2,20,18,111.11,2,10,2,1,1,6,33.33,50.0,10.0,India
949549,Bradley Porteous,RHB,1,20,19,105.26,1,14,3,2,1,10,52.63,70.0,20.0,
1273276,Humayun Kabir,RHB,3,20,29,68.97,2,4,1,1,0,16,55.17,20.0,10.0,Sweden
332937,Jahmar Hamilton,RHB,4,20,33,60.61,4,6,1,0,1,20,60.61,30.0,5.0,West Indies
518097,Ahsan Malik,RHB,4,20,21,95.24,1,6,1,0,1,10,47.62,30.0,20.0,Netherlands
1407142,Maahir Joseph,-,2,20,22,90.91,2,8,2,2,0,11,50.0,40.0,10.0,
42814,Shakeel Ansar,RHB,2,20,17,117.65,1,12,2,0,2,8,47.06,60.0,20.0,Pakistan
595915,Aron Visser,RHB,2,19,24,79.17,2,8,2,2,0,11,45.83,42.11,9.5,South Africa
1194967,Dominic Goodman,RHB,1,19,17,111.76,1,6,1,0,1,4,23.53,31.58,19.0,
1318765,Vaseekaran Aritharan,RHB,2,19,15,126.67,1,12,3,3,0,7,46.67,63.16,19.0,Germany
776735,Fazal Zazai,RHB,1,19,17,111.76,1,14,3,2,1,9,52.94,73.68,19.0,Afghanistan
1344833,Danish Jasnaik,LHB,5,19,26,73.08,4,4,1,1,0,12,46.15,21.05,4.75,Bahrain
1155545,Dhrumit Mehta,RHB,2,19,19,100.0,2,10,2,1,1,10,52.63,52.63,9.5,Tanzania
1345187,Mohamed Coulibaly,RHB,6,19,42,45.24,5,4,1,1,0,32,76.19,21.05,3.8,Mali
1295903,Kevin Wickham,RHB,2,19,19,100.0,2,12,2,0,2,12,63.16,63.16,9.5,West Indies
1198941,Imran Haider,RHB,1,19,14,135.71,1,8,2,2,0,3,21.43,42.11,19.0,Romania
1246486,Suvankar Bal,RHB,2,19,15,126.67,2,14,3,2,1,8,53.33,73.68,9.5,India
522898,Charlie Morris,RHB,7,19,20,95.0,1,4,1,1,0,6,30.0,21.05,19.0,England
1334805,Aaftab Limdawala,-,3,19,32,59.38,2,4,1,1,0,18,56.25,21.05,9.5,Malawi
685869,Trent Lawford,RHB,5,19,19,100.0,2,8,2,2,0,8,42.11,42.11,9.5,Australia
659095,Cormac McLoughlin-Gavin,RHB,2,19,24,79.17,2,12,3,3,0,15,62.5,63.16,9.5,Ireland
550186,Jack Newby,LHB,3,19,27,70.37,3,14,3,2,1,19,70.37,73.68,6.33,South Africa
226493,Hamish Bennett,LHB,6,19,18,105.56,1,8,2,2,0,7,38.89,42.11,19.0,New Zealand
1263722,Anshuman Bhadauria,RHB,1,19,13,146.15,1,16,4,4,0,7,53.85,84.21,19.0,Luxembourg
1382796,Danyal Raja,RHB,1,19,12,158.33,1,14,3,2,1,4,33.33,73.68,19.0,Bulgaria
1171138,Ahmed Khan,RHB,1,19,17,111.76,1,10,2,1,1,7,41.18,52.63,19.0,Pakistan
379539,Omar Willis,RHB,5,19,41,46.34,5,6,1,0,1,29,70.73,31.58,3.8,Cayman Islands
482076,Taariq Chiecktey,RHB,2,19,21,90.48,2,10,2,1,1,12,57.14,52.63,9.5,South Africa
1325922,Taher Muhammad,RHB,4,19,33,57.58,3,4,1,1,0,18,54.55,21.05,6.33,Slovenia
402066,Sufyan Mehmood,LHB,2,19,41,46.34,1,8,2,2,0,28,68.29,42.11,19.0,Oman
1159748,Lalhmangaiha,LHB,3,19,43,44.19,3,12,3,3,0,33,76.74,63.16,6.33,India
498838,Ndumiso Mvelase,RHB,3,19,19,100.0,3,12,2,0,2,10,52.63,63.16,6.33,South Africa
585541,Vadodariya Mukesh,RHB,5,19,22,86.36,5,14,3,2,1,16,72.73,73.68,3.8,Seychelles
588639,Manjeet Singh,RHB,1,19,11,172.73,1,14,3,2,1,3,27.27,73.68,19.0,India
1341104,Hardus Coetzer,RHB,4,19,24,79.17,1,10,2,1,1,14,58.33,52.63,19.0,
55986,Mohammad Sharif,RHB,5,19,25,76.0,1,10,2,1,1,14,56.0,52.63,19.0,Bangladesh
595835,Nyiko Shikwambana,RHB,3,19,27,70.37,3,12,3,3,0,18,66.67,63.16,6.33,South Africa
1320553,Elias Hasan,RHB,3,19,22,86.36,3,12,3,3,0,13,59.09,63.16,6.33,Estonia
1058987,Karthik Meiyappan,RHB,3,19,23,82.61,2,8,2,2,0,10,43.48,42.11,9.5,United Arab Emirates
943279,Fahad Tariq,RHB,4,19,24,79.17,4,10,2,1,1,16,66.67,52.63,4.75,United Arab Emirates
940747,Manender Singh,RHB,2,19,20,95.0,2,12,3,3,0,11,55.0,63.16,9.5,India
857979,George Scrimshaw,RHB,8,19,34,55.88,1,4,1,1,0,18,52.94,21.05,19.0,England
1143150,Abubacarr Kuyateh,RHB,6,19,37,51.35,6,12,3,3,0,28,75.68,63.16,3.17,Gambia
332978,John Reva,RHB,6,19,31,61.29,5,10,2,1,1,20,64.52,52.63,3.8,Papua New Guinea
1081444,Harsh Tyagi,LHB,4,19,17,111.76,2,10,2,1,1,7,41.18,52.63,9.5,India
905969,Tom Price,RHB,3,19,21,90.48,3,4,1,1,0,7,33.33,21.05,6.33,England
35731,Vinay Kumar,RHB,5,19,17,111.76,2,10,2,1,1,7,41.18,52.63,9.5,India
1115860,Aristides Karvelas,RHB,5,19,40,47.5,2,4,1,1,0,26,65.0,21.05,9.5,Greece
333071,Keddy Lesporis,RHB,3,19,16,118.75,3,12,3,3,0,8,50.0,63.16,6.33,West Indies
1101872,Junaid Sheikh,RHB,3,19,20,95.0,3,10,2,1,1,11,55.0,52.63,6.33,Norway
928061,Rory Anders,RHB,4,19,26,73.08,4,4,1,1,0,12,46.15,21.05,4.75,Ireland
1144662,Macai Simmons,RHB,3,18,19,94.74,2,4,1,1,0,8,42.11,22.22,9.0,Bermuda
1400318,Sahil Chauhan,RHB,2,18,9,200.0,1,12,2,0,2,2,22.22,66.67,18.0,Estonia
926851,Mukesh Kumar,RHB,9,18,26,69.23,2,4,1,1,0,12,46.15,22.22,9.0,India
297634,Stuart Meaker,RHB,5,18,19,94.74,3,8,2,2,0,8,42.11,44.44,6.0,England
1072469,Hidayatullah,-,2,18,26,69.23,2,12,3,3,0,17,65.38,66.67,9.0,Pakistan
1276313,Zahid Abbas,RHB,3,18,21,85.71,2,4,1,1,0,9,42.86,22.22,9.0,Kenya
1194795,Matheesha Pathirana,RHB,5,18,29,62.07,3,12,3,3,0,21,72.41,66.67,6.0,Sri Lanka
1203928,Amarpreet Mehmi,RHB,6,18,35,51.43,4,8,2,2,0,25,71.43,44.44,4.5,Greece
595996,Alistair Frost,RHB,2,18,20,90.0,1,6,1,0,1,8,40.0,33.33,18.0,Zimbabwe
1299843,Pukhraj Mann,LHB,2,18,12,150.0,1,10,2,1,1,4,33.33,55.56,18.0,India
734459,Abrar Ahmed,RHB,6,18,21,85.71,5,14,3,2,1,14,66.67,77.78,3.6,Pakistan
914567,Oshane Thomas,LHB,12,18,38,47.37,4,8,2,2,0,26,68.42,44.44,4.5,West Indies
1278147,Sharoon Siraj,-,1,18,13,138.46,1,16,4,4,0,7,53.85,88.89,18.0,Pakistan
290638,Amit Yadav,RHB,3,18,21,85.71,2,6,1,0,1,9,42.86,33.33,9.0,India
46149,Eddie Leie,RHB,8,18,22,81.82,4,8,2,2,0,13,59.09,44.44,4.5,South Africa
698143,Lutho Sipamla,RHB,9,18,31,58.06,4,4,1,1,0,16,51.61,22.22,4.5,South Africa
1094350,George Lavelle,RHB,2,18,20,90.0,2,8,2,2,0,9,45.0,44.44,9.0,England
1193544,Joey Field,RHB,6,18,14,128.57,3,8,2,2,0,4,28.57,44.44,6.0,New Zealand
247008,George O'Brien,RHB,3,18,22,81.82,2,10,2,1,1,14,63.64,55.56,9.0,Bermuda
1404554,Anant Bharwad,RHB,1,18,25,72.0,1,6,1,0,1,12,48.0,33.33,18.0,India
1201572,Karnajit Yumnam,RHB,3,18,39,46.15,4,4,1,1,0,26,66.67,22.22,4.5,India
1118836,Crishan Kalugamage,RHB,4,18,23,78.26,2,4,1,1,0,11,47.83,22.22,9.0,Italy
1116742,Htet Lin Aung,RHB,6,18,37,48.65,6,6,1,0,1,25,67.57,33.33,3.0,Myanmar
932599,Azmir Ahmed,RHB,1,18,17,105.88,1,12,2,0,2,9,52.94,66.67,18.0,Bangladesh
429017,Jongile Kilani,RHB,2,18,22,81.82,1,8,2,2,0,11,50.0,44.44,18.0,South Africa
934663,Tsuyoshi Takada,RHB,2,18,16,112.5,1,8,2,2,0,5,31.25,44.44,18.0,Japan
959793,Arsal Sheikh,RHB,2,18,33,54.55,1,8,2,2,0,21,63.64,44.44,18.0,Pakistan
1274040,Junaid Khan,RHB,4,18,9,200.0,2,14,3,2,1,3,33.33,77.78,9.0,Portugal
1255250,Asakhe Tsaka,LHB,1,18,19,94.74,1,4,1,1,0,7,36.84,22.22,18.0,South Africa
10622,Jack Brooks,RHB,4,18,23,78.26,2,4,1,1,0,10,43.48,22.22,9.0,England
783423,Imran Khan,RHB,7,18,24,75.0,4,8,2,2,0,13,54.17,44.44,4.5,Pakistan
1428752,Ram Saun,RHB,3,18,30,60.0,2,8,2,2,0,19,63.33,44.44,9.0,
1350772,Sagar Solanki,LHB,2,18,20,90.0,2,12,3,3,0,11,55.0,66.67,9.0,India
286653,Rameez Aziz,LHB,3,18,27,66.67,3,4,1,1,0,13,48.15,22.22,6.0,Pakistan
807551,CJ van der Walt,RHB,1,18,18,100.0,1,6,1,0,1,8,44.44,33.33,18.0,South Africa
28671,Faiz Fazal,LHB,1,18,21,85.71,1,12,3,3,0,13,61.9,66.67,18.0,India
264587,Vuyisa Makhaphela,RHB,1,17,20,85.0,1,8,2,2,0,12,60.0,47.06,17.0,South Africa
1300569,Thorn Parkes,RHB,3,17,27,62.96,3,8,2,2,0,17,62.96,47.06,5.67,New Zealand
1355079,Owen Muzondo,LHB,2,17,9,188.89,1,10,2,1,1,2,22.22,58.82,17.0,
1345173,Khan Arbaaz,RHB,2,17,23,73.91,2,8,2,2,0,12,52.17,47.06,8.5,Lesotho
1063434,Marcus Thurgate,RHB,1,17,11,154.55,1,14,3,2,1,5,45.45,82.35,17.0,
1271975,Azmat Ali,RHB,1,17,20,85.0,1,6,1,0,1,8,40.0,35.29,17.0,Germany
932573,Connor Smith,RHB,2,17,15,113.33,3,10,2,1,1,7,46.67,58.82,5.67,Isle of Man
594335,Kerwin Mungroo,RHB,5,17,22,77.27,3,8,2,2,0,12,54.55,47.06,5.67,South Africa
1167815,Yodsak Saranonnakkun,-,5,17,27,62.96,5,8,2,2,0,17,62.96,47.06,3.4,Thailand
1101857,Ashiqullah Said,RHB,5,17,15,113.33,3,8,2,2,0,6,40.0,47.06,5.67,Belgium
1292500,Dinesh Bana,RHB,1,17,16,106.25,1,10,2,1,1,7,43.75,58.82,17.0,India
1159951,Kangabam Singh,RHB,2,17,18,94.44,1,16,4,4,0,13,72.22,94.12,17.0,India
386983,Shafraz Jaleel,RHB,3,17,14,121.43,3,10,2,1,1,7,50.0,58.82,5.67,Maldives
1339018,Lalhriatrenga,RHB,3,17,36,47.22,1,4,1,1,0,24,66.67,23.53,17.0,India
1292565,Sridam Paul,RHB,1,17,10,170.0,1,10,2,1,1,2,20.0,58.82,17.0,India
578173,Kolla Sumanth,RHB,1,17,13,130.77,1,8,2,2,0,4,30.77,47.06,17.0,India
633421,Muhammad Khan,RHB,3,17,22,77.27,3,10,2,1,1,15,68.18,58.82,5.67,Hong Kong
323223,Ravi Jangid,LHB,2,17,24,70.83,2,8,2,2,0,13,54.17,47.06,8.5,India
934366,Ruan Sadler,LHB,3,17,23,73.91,3,4,1,1,0,11,47.83,23.53,5.67,South Africa
1431562,Zoljavkhlan Shurentsetseg,RHB,6,17,45,37.78,4,6,1,0,1,36,80.0,35.29,4.25,
1059203,Dharmang Patel,RHB,1,17,28,60.71,1,4,1,1,0,14,50.0,23.53,17.0,Qatar
695283,Musawenkosi Twala,RHB,2,17,18,94.44,2,14,3,2,1,13,72.22,82.35,8.5,South Africa
774219,Matthew Kuhnemann,LHB,10,17,34,50.0,6,4,1,1,0,23,67.65,23.53,2.83,Australia
1295555,Mason Hughes,LHB,2,17,13,130.77,2,14,3,2,1,7,53.85,82.35,8.5,New Zealand
1093648,Tobden Singye,RHB,2,17,25,68.0,2,8,2,2,0,16,64.0,47.06,8.5,Bhutan
316909,Basheeru-Deen Walters,RHB,6,17,25,68.0,4,4,1,1,0,12,48.0,23.53,4.25,South Africa
1124737,Renaldo Meyer,LHB,5,17,19,89.47,3,6,1,0,1,9,47.37,35.29,5.67,South Africa
1193340,Samson Sola,RHB,5,17,39,43.59,4,4,1,1,0,25,64.1,23.53,4.25,Samoa
25601,Mohammad Tauqir,RHB,3,17,21,80.95,2,10,2,1,1,12,57.14,58.82,8.5,United Arab Emirates
1323430,Emi̇n Kuyumcu,RHB,3,17,47,36.17,4,4,1,1,0,35,74.47,23.53,4.25,Turkey
696299,Isma-eel Gafieldien,LHB,2,17,24,70.83,2,4,1,1,0,12,50.0,23.53,8.5,South Africa
346539,Julius Mensah,RHB,2,17,10,170.0,2,10,2,1,1,3,30.0,58.82,8.5,Ghana
595785,Bailey Aarons,RHB,2,17,22,77.27,2,4,1,1,0,9,40.91,23.53,8.5,South Africa
1130300,Aryan Juyal,RHB,2,17,21,80.95,2,12,3,3,0,13,61.9,70.59,8.5,India
948691,Khaif Patel,RHB,1,17,21,80.95,1,4,1,1,0,9,42.86,23.53,17.0,South Africa
1125536,Ben Lister,RHB,3,17,15,113.33,2,4,1,1,0,5,33.33,23.53,8.5,New Zealand
917711,Shahid Khan,LHB,2,16,15,106.67,2,8,2,2,0,5,33.33,50.0,8.0,Pakistan
824795,Zubair Khan,-,1,16,16,100.0,1,8,2,2,0,6,37.5,50.0,16.0,Pakistan
1048867,Sonu Yadav,RHB,1,16,16,100.0,1,8,2,2,0,8,50.0,50.0,16.0,India
308388,Karabo Modise,LHB,3,16,16,100.0,3,14,3,2,1,11,68.75,87.5,5.33,Botswana
807061,Sithabiso Zungu,RHB,3,16,23,69.57,3,4,1,1,0,11,47.83,25.0,5.33,South Africa
1172653,Tom MacRury,LHB,2,16,21,76.19,1,8,2,2,0,13,61.9,50.0,16.0,New Zealand
1126196,Abhishek Thakuri,LHB,3,16,18,88.89,3,8,2,2,0,10,55.56,50.0,5.33,India
1175446,Sarbeswar Mohanty,RHB,1,16,19,84.21,1,4,1,1,0,8,42.11,25.0,16.0,India
1286498,Maxwell Fru,RHB,4,16,31,51.61,4,4,1,1,0,20,64.52,25.0,4.0,Cameroon
238672,Nauman Ali,LHB,5,16,22,72.73,4,6,1,0,1,12,54.55,37.5,4.0,Pakistan
1195674,Tomas Mackintosh,RHB,1,16,14,114.29,1,4,1,1,0,5,35.71,25.0,16.0,Scotland
1068044,Ravi Thakur,LHB,1,16,18,88.89,1,4,1,1,0,6,33.33,25.0,16.0,India
414252,Muhammad Ghous,RHB,4,16,20,80.0,4,6,1,0,1,12,60.0,37.5,4.0,United States of America
39264,Azam Hussain,LHB,2,16,9,177.78,1,12,3,3,0,3,33.33,75.0,16.0,Pakistan
1339104,Saad Masood,RHB,1,16,8,200.0,1,12,3,3,0,2,25.0,75.0,16.0,Pakistan
555855,Harry Conway,RHB,5,16,19,84.21,3,4,1,1,0,7,36.84,25.0,5.33,Australia
51436,Tino Best,RHB,6,16,18,88.89,3,8,2,2,0,9,50.0,50.0,5.33,West Indies
